customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,ExtraCharges
5651-YLPRD,Female,No,Yes,Yes,32,OneLine,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.1,No,-31.449999999999818
2826-DXLQO,Male,Yes,Yes,No,7,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.8,No,11.849999999999994
4378-BZYFP,Male,No,No,No,17,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.5,No,17.30000000000001
9489-UTFKA,Male,Yes,Yes,No,8,OneLine,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.9,No,64.75000000000006
4849-PYRLQ,Female,Yes,No,No,56,MultipleLines,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),73.25,No,-47.80000000000018
9117-SHLZX,Male,No,No,No,1,OneLine,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,Yes,0.0
9889-TMAHG,Male,Yes,No,No,8,OneLine,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,Yes,29.950000000000045
4541-RMRLG,Male,No,No,No,7,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,Yes,-22.450000000000003
7764-BDPEE,Male,No,No,Yes,3,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,No,-1.9000000000000057
3429-IFLEM,Female,No,No,No,71,OneLine,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,No,58.25000000000091
3158-MOERK,Female,No,No,No,2,MultipleLines,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,Yes,-17.19999999999999
7294-TMAOP,Female,No,No,No,1,OneLine,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55,Yes,0.0
5002-GCQFH,Male,No,Yes,No,49,MultipleLines,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.85,No,134.45000000000073
0556-FJEGU,Male,No,No,No,58,OneLine,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.1,No,-16.84999999999991
8919-FYFQZ,Male,Yes,Yes,No,44,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.35,Yes,24.299999999999955
0604-THJFP,Female,No,Yes,Yes,59,OneLine,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.95,No,61.30000000000018
2834-JRTUA,Male,No,No,No,71,MultipleLines,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.05,Yes,-139.40000000000055
5875-YPQFJ,Male,No,No,No,1,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,Yes,0.0
5879-SESNB,Female,No,No,No,11,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,No,60.89999999999998
6646-QVXLR,Male,Yes,Yes,No,62,MultipleLines,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,Yes,-49.149999999999636
6461-PPAXN,Female,No,Yes,Yes,35,OneLine,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54.95,No,-7.25
3318-ISQFQ,Female,No,No,No,20,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.5,No,23.0
1106-HRLKZ,Male,No,Yes,Yes,40,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,No,24.950000000000045
2483-XSSMZ,Female,No,No,No,39,OneLine,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,47.85,No,20.25
8603-IJWDN,Male,No,No,No,1,MultipleLines,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.6,Yes,0.0
8165-ZJRNM,Female,No,Yes,Yes,72,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.75,No,-30.75
9369-XFEHK,Female,Yes,Yes,No,33,MultipleLines,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.6,Yes,-3.299999999999727
2604-XVDAM,Female,No,No,No,12,OneLine,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),43.8,No,15.350000000000136
3717-OFRTN,Male,No,No,No,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.75,No,0.0
9046-JBFWA,Male,No,No,Yes,27,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,No,20.300000000000068
3280-NMUVX,Male,No,Yes,Yes,34,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,No,12.399999999999864
1206-EHBDD,Female,No,Yes,No,56,OneLine,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.3,No,16.849999999999454
8361-LBRDI,Female,No,No,No,58,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.35,No,11.549999999999727
4883-KCPZJ,Female,No,Yes,Yes,22,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,No,-0.10000000000002274
9108-EQPNQ,Female,No,Yes,Yes,10,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.1,No,-35.44999999999999
7277-KAMWT,Male,No,No,No,13,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,No,8.449999999999989
3842-IYKUE,Female,No,No,No,35,MultipleLines,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.3,Yes,-68.0
6641-XRPSU,Female,No,No,No,34,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.0,Yes,36.09999999999991
1374-DMZUI,Female,Yes,No,No,4,MultipleLines,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,Yes,47.25
2545-LXYVJ,Male,No,Yes,No,72,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.7,No,1.7000000000000455
3234-VKACU,Male,No,No,No,2,OneLine,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.3,No,-8.199999999999989
8357-EQXFO,Female,No,No,No,7,OneLine,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,Yes,-6.5499999999999545
1989-PRJHP,Male,Yes,Yes,No,27,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,Yes,-144.54999999999995
8120-JDCAM,Male,No,Yes,Yes,4,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,No,6.699999999999989
8917-FAEMR,Female,No,No,No,37,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,No,49.799999999999955
7047-YXDMZ,Male,No,No,No,21,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,No,-2.3000000000000114
2858-EIMXH,Female,Yes,Yes,No,53,MultipleLines,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.85,No,-63.79999999999927
9524-EGPJC,Female,No,No,No,18,MultipleLines,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,Yes,-9.049999999999955
6993-OHLXR,Female,No,No,No,2,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.95,Yes,-18.150000000000006
8818-XYFCQ,Male,No,Yes,Yes,32,MultipleLines,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.55,Yes,19.050000000000182
6419-ZTTLE,Male,Yes,Yes,No,23,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.75,No,7.949999999999989
0929-HYQEW,Male,No,No,No,3,OneLine,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,No,10.400000000000006
6614-YOLAC,Female,No,Yes,Yes,71,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.65,No,-18.899999999999636
7426-RHZGU,Male,No,No,No,9,OneLine,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,No,-35.64999999999998
4065-JJAVA,Female,No,No,No,1,OneLine,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,No,0.0
4695-VADHF,Male,No,Yes,Yes,18,OneLine,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.45,Yes,-43.250000000000114
3863-IUBJR,Male,No,Yes,Yes,12,OneLine,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.65,Yes,52.55000000000007
7649-SIJJF,Male,No,Yes,No,71,MultipleLines,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.1,No,-101.69999999999982
9361-YNQWJ,Female,No,No,No,64,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.4,No,39.600000000000136
3748-FVMZZ,Male,No,No,No,4,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.05,No,2.25
9391-TTOYH,Female,No,No,No,23,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,No,21.69999999999999
1452-XRSJV,Female,No,Yes,Yes,39,OneLine,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,No,75.05000000000018
3422-WJOYD,Male,No,Yes,No,28,OneLine,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.35,No,-95.34999999999991
8242-SOQUO,Female,Yes,No,No,5,OneLine,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.7,No,-31.0
7460-ITWWP,Female,Yes,Yes,No,45,OneLine,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.1,No,-13.049999999999727
7147-AYBAA,Male,No,No,No,37,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.35,No,-50.04999999999973
7868-TMWMZ,Female,Yes,Yes,No,60,OneLine,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,No,68.35000000000036
4822-RVYBB,Male,Yes,No,No,8,MultipleLines,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,Yes,14.600000000000023
6732-FZUGP,Female,No,No,No,47,MultipleLines,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.9,No,154.94999999999982
8436-BJUMM,Male,No,Yes,Yes,26,MultipleLines,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,Yes,-106.90000000000009
4184-TJFAN,Female,Yes,Yes,Yes,3,OneLine,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.3,Yes,8.850000000000023
8329-GWVPJ,Female,No,Yes,Yes,50,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,No,70.19999999999982
1352-VHKAJ,Male,No,Yes,Yes,27,MultipleLines,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.6,No,23.90000000000009
4145-UQXUQ,Female,Yes,No,No,8,OneLine,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.1,Yes,-6.849999999999909
2632-TACXW,Female,No,Yes,No,62,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.65,No,-49.549999999999955
8146-QQKZH,Female,No,Yes,No,71,OneLine,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.85,No,113.05000000000018
1767-CJKBA,Male,No,No,No,66,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,No,41.09999999999991
6445-TNRXS,Male,No,Yes,Yes,68,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.7,No,50.25
4581-LNWUM,Female,No,No,No,13,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.15,No,10.450000000000045
4869-EPIUS,Male,No,Yes,No,56,OneLine,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.9,No,27.099999999999454
9948-YPTDG,Male,No,Yes,No,38,OneLine,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,Yes,-6.049999999999727
1236-WFCDV,Male,Yes,No,No,14,OneLine,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.45,Yes,-0.20000000000004547
1915-OAKWD,Female,No,No,Yes,16,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.3,No,51.55000000000001
7296-PIXQY,Female,No,Yes,Yes,14,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,No,63.69999999999993
4883-QICIH,Male,No,Yes,Yes,32,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,Yes,115.90000000000009
3354-OADJP,Female,No,No,No,8,OneLine,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.25,No,13.75
3524-WQDSG,Female,No,Yes,Yes,43,MultipleLines,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.3,No,-59.94999999999982
0810-DHDBD,Female,No,No,No,52,MultipleLines,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.0,No,29.65000000000009
4026-SKKHW,Male,No,No,No,3,OneLine,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.25,No,1.5500000000000114
2829-HYVZP,Male,No,No,No,29,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,No,-2.0
8329-IBCTI,Female,No,No,No,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,Yes,0.0
1271-SJBGZ,Male,Yes,No,No,12,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.65,Yes,3.150000000000091
3845-JHAMY,Female,No,Yes,Yes,16,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.5,No,-15.299999999999955
7013-PSXHK,Female,No,No,No,40,MultipleLines,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.75,No,-21.34999999999991
5669-SRAIP,Female,No,No,No,5,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.5,Yes,13.25
5981-ITEMU,Male,No,Yes,No,40,MultipleLines,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.1,Yes,-177.05000000000018
3486-NPGST,Female,No,No,No,36,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,No,-83.05000000000007
6941-PMGEP,Female,No,No,No,5,OneLine,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.0,Yes,12.5
1624-WOIWJ,Female,No,No,No,10,OneLine,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.7,Yes,-14.950000000000045
2074-GKOWZ,Male,No,Yes,Yes,2,OneLine,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,Yes,6.450000000000017
0376-YMCJC,Male,No,No,No,23,MultipleLines,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.6,Yes,-140.59999999999968
6100-FJZDG,Male,No,Yes,Yes,26,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.05,No,-15.400000000000091
4829-ZLJTK,Female,Yes,Yes,No,72,MultipleLines,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.4,No,-45.94999999999982
1730-VFMWO,Female,No,Yes,No,34,OneLine,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.2,No,108.49999999999977
7143-BQIBA,Male,No,No,No,10,OneLine,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.25,No,-9.549999999999955
3800-LYTRK,Female,No,No,No,14,OneLine,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.7,No,15.349999999999909
0634-SZPQA,Female,No,No,No,23,MultipleLines,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.05,Yes,98.65000000000009
9646-NMHXE,Male,No,Yes,No,47,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,No,49.55000000000007
7030-NJVDP,Male,No,Yes,No,24,OneLine,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,No,68.19999999999982
5536-RTPWK,Male,No,Yes,No,49,MultipleLines,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,Yes,0.3000000000001819
8883-GRDWQ,Male,Yes,No,No,20,OneLine,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.0,No,-24.09999999999991
6166-ILMNY,Female,No,No,No,2,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,Yes,5.050000000000011
3097-NNSPB,Female,No,No,No,2,OneLine,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.05,Yes,-7.0
7771-ZONAT,Male,No,No,No,22,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),56.75,No,56.34999999999991
0655-RBDUG,Male,No,No,No,7,MultipleLines,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.05,Yes,26.649999999999977
2111-DWYHN,Male,No,No,No,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.1,No,0.0
4194-WHFCB,Female,No,Yes,Yes,59,MultipleLines,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.65,No,-121.55000000000018
4121-AGSIN,Female,No,Yes,Yes,58,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.5,No,76.90000000000009
4361-BKAXE,Female,No,No,No,41,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.5,Yes,-167.05000000000018
9845-PEEKO,Female,Yes,No,No,59,MultipleLines,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.2,No,-82.44999999999982
0455-XFASS,Female,No,Yes,Yes,3,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,No,-8.449999999999989
0301-KOBTQ,Male,No,No,No,32,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,No,-27.149999999999977
1751-NCDLI,Male,Yes,Yes,No,46,MultipleLines,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,No,17.800000000000182
4367-NUYAO,Male,No,Yes,Yes,0,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,No,25.75
9878-TNQGW,Male,No,No,No,2,OneLine,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.95,Yes,9.25
9170-ARBTB,Female,No,Yes,Yes,52,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,No,-6.800000000000068
4441-NIHPT,Female,Yes,No,No,13,OneLine,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.3,Yes,-25.549999999999955
8999-BOHSE,Female,Yes,No,No,11,OneLine,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.7,Yes,61.0
7241-AJHFS,Male,No,No,No,32,MultipleLines,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.65,No,-38.40000000000009
7029-RPUAV,Male,Yes,Yes,No,17,MultipleLines,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.45,Yes,-85.20000000000005
4546-FOKWR,Female,No,No,No,16,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,No,-66.65000000000009
9036-CSKBW,Female,No,No,No,51,MultipleLines,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),107.45,No,200.94999999999982
5832-TRLPB,Male,No,No,No,29,OneLine,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.35,No,58.750000000000455
